# year, thetao_con
1982.2465753424658,28.8047
1982.2493150684932,28.796545
1982.2520547945205,28.731466
1982.2547945205479,28.696606
1982.2575342465752,28.646227
1982.2602739726028,28.582785
1982.2630136986302,28.57775
1982.2657534246575,28.469301
1982.268493150685,28.405806
1982.2712328767122,28.526054
1982.2739726027398,28.468107
1982.2767123287672,28.470215
1982.2794520547945,28.37897
1982.282191780822,28.338907
1982.2849315068493,28.272821
1982.2876712328766,28.413456
1982.2904109589042,28.365849
1982.2931506849316,28.295546
1982.295890410959,28.194405
1982.2986301369863,28.163021
1982.3013698630136,28.120165
1982.304109589041,28.073034
1982.3068493150686,28.022675
1982.309589041096,27.977444
1982.3123287671233,27.979694
1982.3150684931506,27.95628
1982.317808219178,27.945375
1982.3205479452056,27.85679
1982.323287671233,27.780798
1982.3260273972603,27.718317
1982.3287671232877,27.76993
1982.331506849315,27.842182
1982.3342465753424,27.721567
1982.33698630137,27.683176
1982.3397260273973,27.636086
1982.3424657534247,27.57676
1982.345205479452,27.496801
1982.3479452054794,27.540464
1982.3506849315067,27.497517
1982.3534246575343,27.391922
1982.3561643835617,27.361868
1982.358904109589,27.305117
1982.3616438356164,27.241852
1982.3643835616438,27.17732
1982.3671232876711,27.063313
1982.3698630136987,26.959892
1982.372602739726,26.933664
1982.3753424657534,26.847237
1982.3780821917808,26.786211
1982.3808219178081,26.75156
1982.3835616438357,26.720654
1982.386301369863,26.75743
1982.3890410958904,26.76315
1982.3917808219178,26.717194
1982.3945205479451,26.685091
1982.3972602739725,26.671368
1982.4,26.658112
1982.4027397260274,26.693136
1982.4054794520548,26.621714
1982.4082191780822,26.54713
1982.4109589041095,26.56364
1982.4136986301369,26.529726
1982.4164383561645,26.464233
1982.4191780821918,26.446524
1982.4219178082192,26.44419
1982.4246575342465,26.409256
1982.427397260274,26.399517
1982.4301369863015,26.375397
1982.4328767123288,26.32981
1982.4356164383562,26.275564
1982.4383561643835,26.193897
1982.441095890411,26.096155
1982.4438356164383,26.00145
1982.4465753424658,25.925644
1982.4493150684932,25.882366
1982.4520547945206,25.851551
1982.454794520548,25.813
1982.4575342465753,25.77601
1982.4602739726026,25.760778
1982.4630136986302,25.776981
1982.4657534246576,25.759407
1982.468493150685,25.80181
1982.4712328767123,25.798592
1982.4739726027397,25.69688
1982.4767123287672,25.65077
1982.4794520547946,25.624977
1982.482191780822,25.615572
1982.4849315068493,25.633669
1982.4876712328767,25.61534
1982.490410958904,25.579483
1982.4931506849316,25.539957
1982.495890410959,25.493874
1982.4986301369863,25.427504
1982.5013698630137,25.367607
1982.504109589041,25.325718
1982.5068493150684,25.276789
1982.509589041096,25.238924
1982.5123287671233,25.217724
1982.5150684931507,25.177382
1982.517808219178,25.134739
1982.5205479452054,25.077108
1982.5232876712328,25.038097
1982.5260273972603,25.013004
1982.5287671232877,25.011257
1982.531506849315,24.96763
1982.5342465753424,24.908556
1982.5369863013698,24.852304
1982.5397260273974,24.806013
1982.5424657534247,24.764782
1982.545205479452,24.708895
1982.5479452054794,24.662077
1982.5506849315068,24.625261
1982.5534246575342,24.597736
1982.5561643835617,24.59917
1982.558904109589,24.584
1982.5616438356165,24.55033
1982.5643835616438,24.523382
1982.5671232876712,24.52699
1982.5698630136985,24.490122
1982.572602739726,24.469404
1982.5753424657535,24.443066
1982.5780821917808,24.406052
1982.5808219178082,24.367964
1982.5835616438355,24.34365
1982.5863013698631,24.318506
1982.5890410958905,24.288136
1982.5917808219178,24.254778
1982.5945205479452,24.253012
1982.5972602739726,24.246777
1982.6,24.214554
1982.6027397260275,24.209879
1982.6054794520549,24.177439
1982.6082191780822,24.12663
1982.6109589041096,24.072329
1982.613698630137,23.996487
1982.6164383561643,23.898832
1982.6191780821919,23.827578
1982.6219178082192,23.782393
1982.6246575342466,23.746016
1982.627397260274,23.71649
1982.6301369863013,23.689293
1982.6328767123289,23.72164
1982.6356164383562,23.721191
1982.6383561643836,23.671246
1982.641095890411,23.64679
1982.6438356164383,23.630835
1982.6465753424657,23.62342
1982.6493150684933,23.602053
1982.6520547945206,23.617193
1982.654794520548,23.589897
1982.6575342465753,23.574371
1982.6602739726027,23.579725
1982.66301369863,23.592693
1982.6657534246576,23.61604
1982.668493150685,23.632307
1982.6712328767123,23.624487
1982.6739726027397,23.631851
1982.676712328767,23.601606
1982.6794520547944,23.592434
1982.682191780822,23.611303
1982.6849315068494,23.612268
1982.6876712328767,23.64144
1982.690410958904,23.6114
1982.6931506849314,23.57436
1982.695890410959,23.57059
1982.6986301369864,23.557447
1982.7013698630137,23.554338
1982.704109589041,23.530285
1982.7068493150684,23.502602
1982.7095890410958,23.483286
1982.7123287671234,23.50203
1982.7150684931507,23.536179
1982.717808219178,23.509077
1982.7205479452055,23.504036
1982.7232876712328,23.505503
1982.7260273972602,23.511024
1982.7287671232878,23.525335
1982.731506849315,23.538706
1982.7342465753425,23.577517
1982.7369863013698,23.657694
1982.7397260273972,23.714342
1982.7424657534248,23.62533
1982.7452054794521,23.60847
1982.7479452054795,23.60353
1982.7506849315068,23.633274
1982.7534246575342,23.641022
1982.7561643835616,23.696857
1982.7589041095891,23.756699
1982.7616438356165,23.753576
1982.7643835616439,23.736814
1982.7671232876712,23.827036
1982.7698630136986,23.82006
1982.772602739726,23.888172
1982.7753424657535,23.998251
1982.7780821917809,23.980215
1982.7808219178082,23.939293
1982.7835616438356,23.976404
1982.786301369863,23.91606
1982.7890410958903,23.894243
1982.7917808219179,23.885143
1982.7945205479452,23.886549
1982.7972602739726,23.91417
1982.8,23.921925
1982.8027397260273,23.963602
1982.805479452055,24.026653
1982.8082191780823,24.0391
1982.8109589041096,24.068136
1982.813698630137,24.10708
1982.8164383561643,24.081854
1982.8191780821917,24.065449
1982.8219178082193,24.06963
1982.8246575342466,24.131168
1982.827397260274,24.154406
1982.8301369863013,24.210709
1982.8328767123287,24.223856
1982.835616438356,24.20339
1982.8383561643836,24.188984
1982.841095890411,24.179657
1982.8438356164384,24.192919
1982.8465753424657,24.237133
1982.849315068493,24.227667
1982.8520547945207,24.234463
1982.854794520548,24.239542
1982.8575342465754,24.237225
1982.8602739726027,24.234167
1982.86301369863,24.29326
1982.8657534246574,24.30875
1982.868493150685,24.357573
1982.8712328767124,24.42978
1982.8739726027397,24.523056
1982.876712328767,24.55299
1982.8794520547945,24.637558
1982.8821917808218,24.698523
1982.8849315068494,24.73432
1982.8876712328768,24.82865
1982.890410958904,24.963223
1982.8931506849315,25.107641
1982.8958904109588,25.19548
1982.8986301369864,25.148684
1982.9013698630138,25.141129
1982.9041095890411,25.087893
1982.9068493150685,25.142183
1982.9095890410958,25.171162
1982.9123287671232,25.255661
1982.9150684931508,25.281176
1982.9178082191781,25.228594
1982.9205479452055,25.262337
1982.9232876712329,25.304926
1982.9260273972602,25.344448
1982.9287671232876,25.34994
1982.9315068493152,25.404747
1982.9342465753425,25.486052
1982.9369863013699,25.389137
1982.9397260273972,25.387495
1982.9424657534246,25.384146
1982.945205479452,25.387928
1982.9479452054795,25.380177
1982.9506849315069,25.38731
1982.9534246575342,25.472597
1982.9561643835616,25.493233
1982.958904109589,25.455183
1982.9616438356165,25.496029
1982.964383561644,25.478897
1982.9671232876713,25.490467
1982.9698630136986,25.541983
1982.972602739726,25.5788
1982.9753424657533,25.536345
1982.978082191781,25.592459
1982.9808219178083,25.751677
1982.9835616438356,25.860216
1982.986301369863,25.821482
1982.9890410958903,25.717999
1982.9917808219177,25.680517
1982.9945205479453,25.683107
1982.9972602739726,25.711647
1983.0,25.692434
1983.0027397260274,25.714912
1983.0054794520547,25.806047
1983.0082191780823,25.844612
1983.0109589041097,25.880384
1983.013698630137,25.89314
1983.0164383561644,25.875586
1983.0191780821917,25.907843
1983.021917808219,25.925795
1983.0246575342467,25.990423
1983.027397260274,26.187735
1983.0301369863014,26.311047
1983.0328767123287,26.24184
1983.035616438356,26.171265
1983.0383561643835,26.17588
1983.041095890411,26.17564
1983.0438356164384,26.264826
1983.0465753424658,26.303253
1983.0493150684931,26.320366
1983.0520547945205,26.308563
1983.054794520548,26.381712
1983.0575342465754,26.509527
1983.0602739726028,26.642447
1983.0630136986301,26.793682
1983.0657534246575,26.869434
1983.0684931506848,26.727104
1983.0712328767124,26.625893
1983.0739726027398,26.822226
1983.0767123287671,26.88658
1983.0794520547945,26.979004
1983.0821917808219,27.152779
1983.0849315068492,27.195839
1983.0876712328768,27.299515
1983.0904109589042,26.999487
1983.0931506849315,26.905125
1983.0958904109589,26.910118
1983.0986301369862,27.025335
1983.1013698630136,26.859587
1983.1041095890412,26.995905
1983.1068493150685,26.98212
1983.109589041096,27.153994
1983.1123287671232,27.133043
1983.1150684931506,27.130617
1983.1178082191782,27.095217
1983.1205479452055,27.10395
1983.123287671233,27.0033
1983.1260273972603,27.23114
1983.1287671232876,27.409195
1983.131506849315,27.338644
1983.1342465753426,27.3278
1983.13698630137,27.66176
1983.1397260273973,27.945124
1983.1424657534246,27.93416
1983.145205479452,27.747364
1983.1479452054793,27.713192
1983.150684931507,27.759054
1983.1534246575343,27.874113
1983.1561643835616,27.806301
1983.158904109589,27.840633
1983.1616438356164,27.853447
1983.164383561644,28.274221
1983.1671232876713,28.222862
1983.1698630136987,28.042257
1983.172602739726,28.363894
1983.1753424657534,28.44349
1983.1780821917807,28.428186
1983.1808219178083,28.061016
1983.1835616438357,27.957197
1983.186301369863,28.057558
1983.1890410958904,28.226217
1983.1917808219177,28.17506
1983.194520547945,28.086641
1983.1972602739727,28.049526
1983.2,28.008503
1983.2027397260274,27.952057
1983.2054794520548,27.866278
1983.2082191780821,27.84793
1983.2109589041097,27.751001
1983.213698630137,27.804415
1983.2164383561644,27.891432
1983.2191780821918,27.873602
1983.2219178082191,27.836676
1983.2246575342465,27.840776
1983.227397260274,27.916323
1983.2301369863014,28.04556
1983.2328767123288,28.052181
1983.2356164383561,28.069826
1983.2383561643835,28.049927
1983.2410958904109,28.097494
1983.2438356164384,28.0581
1983.2465753424658,27.930576
1983.2493150684932,28.124828
1983.2520547945205,28.01329
1983.2547945205479,27.88837
1983.2575342465752,27.915075
1983.2602739726028,27.727055
1983.2630136986302,27.7132
1983.2657534246575,27.64452
1983.268493150685,27.732834
1983.2712328767122,27.767376
1983.2739726027398,27.745285
1983.2767123287672,27.603508
1983.2794520547945,27.73004
1983.282191780822,27.7985
1983.2849315068493,27.899986
1983.2876712328766,27.612104
1983.2904109589042,27.608747
1983.2931506849316,27.54333
1983.295890410959,27.537903
1983.2986301369863,27.545517
1983.3013698630136,27.628927
1983.304109589041,27.526548
1983.3068493150686,27.507156
1983.309589041096,27.46416
1983.3123287671233,27.484293
1983.3150684931506,27.356236
1983.317808219178,27.313683
1983.3205479452056,27.306515
1983.323287671233,27.318808
1983.3260273972603,27.2805
1983.3287671232877,27.179905
1983.331506849315,27.139668
1983.3342465753424,27.081232
1983.33698630137,27.067673
1983.3397260273973,27.020868
1983.3424657534247,26.988808
1983.345205479452,26.965204
1983.3479452054794,26.906921
1983.3506849315067,26.90411
1983.3534246575343,26.844337
1983.3561643835617,26.876589
1983.358904109589,26.89093
1983.3616438356164,26.87396
1983.3643835616438,26.875118
1983.3671232876711,26.857676
1983.3698630136987,26.809832
1983.372602739726,26.826698
1983.3753424657534,26.747736
1983.3780821917808,26.68011
1983.3808219178081,26.615303
1983.3835616438357,26.576809
1983.386301369863,26.53959
1983.3890410958904,26.509983
1983.3917808219178,26.476248
1983.3945205479451,26.426353
1983.3972602739725,26.358704
1983.4,26.372593
1983.4027397260274,26.370153
1983.4054794520548,26.28702
1983.4082191780822,26.207003
1983.4109589041095,26.137981
1983.4136986301369,26.062178
1983.4164383561645,26.00066
1983.4191780821918,25.950377
1983.4219178082192,25.905172
1983.4246575342465,25.883953
1983.427397260274,25.878168
1983.4301369863015,25.896393
1983.4328767123288,25.892445
1983.4356164383562,25.84238
1983.4383561643835,25.764658
1983.441095890411,25.732758
1983.4438356164383,25.708668
1983.4465753424658,25.672192
1983.4493150684932,25.64451
1983.4520547945206,25.60357
1983.454794520548,25.557941
1983.4575342465753,25.523813
1983.4602739726026,25.483326
1983.4630136986302,25.446613
1983.4657534246576,25.411741
1983.468493150685,25.3831
1983.4712328767123,25.35847
1983.4739726027397,25.324038
1983.4767123287672,25.277012
1983.4794520547946,25.253021
1983.482191780822,25.214334
1983.4849315068493,25.16386
1983.4876712328767,25.119871
1983.490410958904,25.080029
1983.4931506849316,25.057726
1983.495890410959,25.075064
1983.4986301369863,25.026745
1983.5013698630137,25.018154
1983.504109589041,25.01758
1983.5068493150684,25.020313
1983.509589041096,24.970455
1983.5123287671233,24.917292
1983.5150684931507,24.8815
1983.517808219178,24.853163
1983.5205479452054,24.80653
1983.5232876712328,24.774643
1983.5260273972603,24.73657
1983.5287671232877,24.693634
1983.531506849315,24.66887
1983.5342465753424,24.63546
1983.5369863013698,24.590826
1983.5397260273974,24.546757
1983.5424657534247,24.50236
1983.545205479452,24.455982
1983.5479452054794,24.413359
1983.5506849315068,24.372345
1983.5534246575342,24.333097
1983.5561643835617,24.310207
1983.558904109589,24.29974
1983.5616438356165,24.287462
1983.5643835616438,24.2461
1983.5671232876712,24.223818
1983.5698630136985,24.19427
1983.572602739726,24.171158
1983.5753424657535,24.146044
1983.5780821917808,24.121119
1983.5808219178082,24.082619
1983.5835616438355,24.032175
1983.5863013698631,23.983944
1983.5890410958905,23.943596
1983.5917808219178,23.929762
1983.5945205479452,23.907402
1983.5972602739726,23.885498
1983.6,23.853054
1983.6027397260275,23.825922
1983.6054794520549,23.798012
1983.6082191780822,23.79496
1983.6109589041096,23.767696
1983.613698630137,23.715366
1983.6164383561643,23.688278
1983.6191780821919,23.667461
1983.6219178082192,23.610662
1983.6246575342466,23.559109
1983.627397260274,23.511795
1983.6301369863013,23.467455
1983.6328767123289,23.409172
1983.6356164383562,23.359251
1983.6383561643836,23.321745
1983.641095890411,23.313314
1983.6438356164383,23.285109
1983.6465753424657,23.240217
1983.6493150684933,23.185646
1983.6520547945206,23.138689
1983.654794520548,23.085506
1983.6575342465753,23.07885
1983.6602739726027,23.125278
1983.66301369863,23.129484
1983.6657534246576,23.085041
1983.668493150685,23.102057
1983.6712328767123,23.131207
1983.6739726027397,23.07793
1983.676712328767,23.05453
1983.6794520547944,23.035032
1983.682191780822,23.00089
1983.6849315068494,22.985752
1983.6876712328767,22.968424
1983.690410958904,22.954596
1983.6931506849314,22.956678
1983.695890410959,22.951092
1983.6986301369864,22.965609
1983.7013698630137,22.988045
1983.704109589041,23.035234
1983.7068493150684,23.029148
1983.7095890410958,22.999739
1983.7123287671234,23.01559
1983.7150684931507,23.079231
1983.717808219178,23.142887
1983.7205479452055,23.14499
1983.7232876712328,23.092886
1983.7260273972602,23.15233
1983.7287671232878,23.201872
1983.731506849315,23.145998
1983.7342465753425,23.14244
1983.7369863013698,23.14979
1983.7397260273972,23.129333
1983.7424657534248,23.133776
1983.7452054794521,23.126719
1983.7479452054795,23.154097
1983.7506849315068,23.159475
1983.7534246575342,23.192394
1983.7561643835616,23.236536
1983.7589041095891,23.23368
1983.7616438356165,23.269403
1983.7643835616439,23.247862
1983.7671232876712,23.227867
1983.7698630136986,23.218784
1983.772602739726,23.179718
1983.7753424657535,23.147081
1983.7780821917809,23.145653
1983.7808219178082,23.200003
1983.7835616438356,23.221706
1983.786301369863,23.221756
1983.7890410958903,23.277029
1983.7917808219179,23.31388
1983.7945205479452,23.316484
1983.7972602739726,23.313398
1983.8,23.316763
1983.8027397260273,23.356787
1983.805479452055,23.423025
1983.8082191780823,23.493187
1983.8109589041096,23.55385
1983.813698630137,23.587286
1983.8164383561643,23.530159
1983.8191780821917,23.522102
1983.8219178082193,23.523739
1983.8246575342466,23.593842
1983.827397260274,23.69199
1983.8301369863013,23.666912
1983.8328767123287,23.643196
1983.835616438356,23.615284
1983.8383561643836,23.61476
1983.841095890411,23.695568
1983.8438356164384,23.811338
1983.8465753424657,23.78982
1983.849315068493,23.783846
1983.8520547945207,23.79527
1983.854794520548,23.790974
1983.8575342465754,23.803804
1983.8602739726027,23.804924
1983.86301369863,23.873384
1983.8657534246574,23.940006
1983.868493150685,23.950708
1983.8712328767124,24.063368
1983.8739726027397,24.06135
1983.876712328767,24.101168
1983.8794520547945,24.092773
1983.8821917808218,24.100836
1983.8849315068494,24.141174
1983.8876712328768,24.166904
1983.890410958904,24.182428
1983.8931506849315,24.201332
1983.8958904109588,24.223814
1983.8986301369864,24.25565
1983.9013698630138,24.295391
1983.9041095890411,24.345985
1983.9068493150685,24.336304
1983.9095890410958,24.374947
1983.9123287671232,24.426645
1983.9150684931508,24.476995
1983.9178082191781,24.48871
1983.9205479452055,24.501677
1983.9232876712329,24.494808
1983.9260273972602,24.55517
1983.9287671232876,24.597158
1983.9315068493152,24.62581
1983.9342465753425,24.683115
1983.9369863013699,24.762054
1983.9397260273972,24.796997
1983.9424657534246,24.830433
1983.945205479452,24.81842
1983.9479452054795,24.84709
1983.9506849315069,24.839218
1983.9534246575342,24.846855
1983.9561643835616,24.884756
1983.958904109589,24.979113
1983.9616438356165,25.05545
1983.964383561644,25.061827
1983.9671232876713,25.154627
1983.9698630136986,25.174171
1983.972602739726,25.194635
1983.9753424657533,25.2853
1983.978082191781,25.32994
1983.9808219178083,25.288355
1983.9835616438356,25.295694
1983.986301369863,25.324743
1983.9890410958903,25.357098
1983.9917808219177,25.355774
1983.9945205479453,25.35675
1983.9972602739726,25.40336
1984.0,25.477669
1984.0027322404371,25.385147
1984.0054644808743,25.443186
1984.0081967213114,25.502983
1984.0109289617487,25.756817
1984.0136612021859,25.8562
1984.016393442623,25.870428
1984.01912568306,25.800957
1984.0218579234972,25.799389
1984.0245901639344,25.81569
1984.0273224043715,25.789291
1984.0300546448088,25.846992
1984.032786885246,25.888561
1984.035519125683,25.87536
1984.0382513661202,25.91959
1984.0409836065573,25.976137
1984.0437158469945,25.976543
1984.0464480874316,25.973087
1984.049180327869,26.022812
1984.051912568306,26.063515
1984.0546448087432,26.114594
1984.0573770491803,26.208496
1984.0601092896175,26.210125
1984.0628415300546,26.26451
1984.0655737704917,26.340506
1984.068306010929,26.32535
1984.0710382513662,26.33471
1984.0737704918033,26.345585
1984.0765027322404,26.434826
1984.0792349726776,26.478594
1984.0819672131147,26.442638
1984.0846994535518,26.431078
1984.0874316939892,26.470228
1984.0901639344263,26.482271
1984.0928961748634,26.504581
1984.0956284153006,26.503881
1984.0983606557377,26.484255
1984.1010928961748,26.58287
1984.103825136612,26.529726
1984.1065573770493,26.506575
1984.1092896174864,26.556744
1984.1120218579235,26.649193
1984.1147540983607,26.640846
1984.1174863387978,26.644234
1984.120218579235,26.71768
1984.122950819672,26.700811
1984.1256830601094,26.744383
1984.1284153005465,26.887161
1984.1311475409836,26.936249
1984.1338797814208,26.954287
1984.136612021858,26.911583
1984.139344262295,26.899742
1984.1420765027322,26.95092
1984.1448087431695,26.93131
1984.1475409836066,26.944748
1984.1502732240438,26.955475
1984.1530054644809,26.93472
1984.155737704918,26.926933
1984.1584699453551,26.932726
1984.1612021857923,27.041368
1984.1639344262296,27.109644
1984.1666666666667,27.079548
1984.1693989071039,27.13688
1984.172131147541,27.157455
1984.1748633879781,27.021942
1984.1775956284152,26.948984
1984.1803278688524,27.102415
1984.1830601092897,27.15359
1984.1857923497269,27.202066
1984.188524590164,27.396946
1984.191256830601,27.574999
1984.1939890710382,27.452225
1984.1967213114754,27.383047
1984.1994535519125,27.360716
1984.2021857923498,27.321585
1984.204918032787,27.55937
1984.207650273224,27.502739
1984.2103825136612,27.399454
1984.2131147540983,27.390848
1984.2158469945355,27.364851
1984.2185792349726,27.247803
1984.22131147541,27.303497
1984.224043715847,27.408607
1984.2267759562842,27.445387
1984.2295081967213,27.447733
1984.2322404371585,27.477007
1984.2349726775956,27.472294
1984.2377049180327,27.477514
1984.24043715847,27.576141
1984.2431693989072,27.776144
1984.2459016393443,27.55203
1984.2486338797814,27.570559
1984.2513661202186,27.61257
1984.2540983606557,27.671646
1984.2568306010928,27.723564
1984.25956284153,27.609951
1984.2622950819673,27.57127
1984.2650273224044,27.567234
1984.2677595628415,27.468369
1984.2704918032787,27.514315
1984.2732240437158,27.711678
1984.275956284153,27.637274
1984.27868852459,27.624693
1984.2814207650274,27.636398
1984.2841530054645,27.788511
1984.2868852459017,27.784697
1984.2896174863388,27.591164
1984.292349726776,27.465376
1984.295081967213,27.468504
1984.2978142076502,27.645424
1984.3005464480875,27.735071
1984.3032786885246,27.713684
1984.3060109289618,27.551992
1984.308743169399,27.44465
1984.311475409836,27.38127
1984.3142076502731,27.314295
1984.3169398907103,27.287039
1984.3196721311476,27.234318
1984.3224043715848,27.2417
1984.3251366120219,27.170616
1984.327868852459,27.069685
1984.3306010928961,27.137342
1984.3333333333333,27.067678
1984.3360655737704,27.008062
1984.3387978142077,26.909443
1984.3415300546449,26.892244
1984.344262295082,26.83605
1984.3469945355191,26.795143
1984.3497267759562,26.759676
1984.3524590163934,26.754272
1984.3551912568305,26.737011
1984.3579234972678,26.691364
1984.360655737705,26.750578
1984.363387978142,26.689247
1984.3661202185792,26.658834
1984.3688524590164,26.738474
1984.3715846994535,26.757193
1984.3743169398906,26.82573
1984.377049180328,26.72017
1984.379781420765,26.658745
1984.3825136612022,26.611156
1984.3852459016393,26.537525
1984.3879781420765,26.465445
1984.3907103825136,26.456148
1984.3934426229507,26.404327
1984.396174863388,26.391521
1984.3989071038252,26.416706
1984.4016393442623,26.361063
1984.4043715846994,26.303349
1984.4071038251366,26.276405
1984.4098360655737,26.233482
1984.4125683060108,26.20247
1984.4153005464482,26.159204
1984.4180327868853,26.116566
1984.4207650273224,26.074385
1984.4234972677596,26.062077
1984.4262295081967,26.001295
1984.4289617486338,26.005789
1984.431693989071,25.985273
1984.4344262295083,25.975483
1984.4371584699454,25.975676
1984.4398907103825,26.008255
1984.4426229508197,26.005005
1984.4453551912568,26.011854
1984.448087431694,26.078873
1984.450819672131,26.141851
1984.4535519125684,26.10092
1984.4562841530055,25.962036
1984.4590163934427,25.922762
1984.4617486338798,25.875479
1984.464480874317,25.816015
1984.467213114754,25.755362
1984.4699453551912,25.71446
1984.4726775956285,25.655539
1984.4754098360656,25.595556
1984.4781420765028,25.55792
1984.48087431694,25.529808
1984.483606557377,25.518309
1984.4863387978141,25.48867
1984.4890710382513,25.460125
1984.4918032786886,25.394459
1984.4945355191257,25.340467
1984.4972677595629,25.290684
1984.5,25.224548
1984.5027322404371,25.173712
1984.5054644808743,25.126518
1984.5081967213114,25.073994
1984.5109289617487,25.030724
1984.5136612021859,24.974184
1984.516393442623,24.926699
1984.51912568306,24.896526
1984.5218579234972,24.89839
1984.5245901639344,24.874357
1984.5273224043715,24.835966
1984.5300546448088,24.80041
1984.532786885246,24.775831
1984.535519125683,24.78716
1984.5382513661202,24.755432
1984.5409836065573,24.689144
1984.5437158469945,24.610928
1984.5464480874316,24.551428
1984.549180327869,24.488298
1984.551912568306,24.426495
1984.5546448087432,24.379114
1984.5573770491803,24.332283
1984.5601092896175,24.296297
1984.5628415300546,24.248667
1984.5655737704917,24.189676
1984.568306010929,24.159693
1984.5710382513662,24.129217
1984.5737704918033,24.09683
1984.5765027322404,24.084908
1984.5792349726776,24.078648
1984.5819672131147,24.060617
1984.5846994535518,24.08016
1984.5874316939892,24.052326
1984.5901639344263,24.055962
1984.5928961748634,24.032215
1984.5956284153006,24.005877
1984.5983606557377,23.971815
1984.6010928961748,23.954395
1984.603825136612,23.974577
1984.6065573770493,23.96817
1984.6092896174864,23.939047
1984.6120218579235,23.938234
1984.6147540983607,23.914452
1984.6174863387978,23.875435
1984.620218579235,23.853714
1984.622950819672,23.836342
1984.6256830601094,23.809626
1984.6284153005465,23.78676
1984.6311475409836,23.77134
1984.6338797814208,23.732283
1984.636612021858,23.713026
1984.639344262295,23.684353
1984.6420765027322,23.653767
1984.6448087431695,23.617962
1984.6475409836066,23.616209
1984.6502732240438,23.599463
1984.6530054644809,23.58493
1984.655737704918,23.554115
1984.6584699453551,23.545757
1984.6612021857923,23.514072
1984.6639344262296,23.48665
1984.6666666666667,23.483772
1984.6693989071039,23.458578
1984.672131147541,23.43622
1984.6748633879781,23.444933
1984.6775956284152,23.45614
1984.6803278688524,23.446493
1984.6830601092897,23.403753
1984.6857923497269,23.354574
1984.688524590164,23.299791
1984.691256830601,23.252787
1984.6939890710382,23.237883
1984.6967213114754,23.249237
1984.6994535519125,23.25421
1984.7021857923498,23.249847
1984.704918032787,23.278227
1984.707650273224,23.305006
1984.7103825136612,23.295683
1984.7131147540983,23.269163
1984.7158469945355,23.240236
1984.7185792349726,23.253044
1984.72131147541,23.23895
1984.724043715847,23.20122
1984.7267759562842,23.192272
1984.7295081967213,23.203457
1984.7322404371585,23.216131
1984.7349726775956,23.202528
1984.7377049180327,23.277006
1984.74043715847,23.304274
1984.7431693989072,23.270689
1984.7459016393443,23.252052
1984.7486338797814,23.25278
1984.7513661202186,23.21079
1984.7540983606557,23.169703
1984.7568306010928,23.149385
1984.75956284153,23.134268
1984.7622950819673,23.139303
1984.7650273224044,23.168774
1984.7677595628415,23.242128
1984.7704918032787,23.335907
1984.7732240437158,23.338795
1984.775956284153,23.33254
1984.77868852459,23.355024
1984.7814207650274,23.348032
1984.7841530054645,23.323414
1984.7868852459017,23.292278
1984.7896174863388,23.355312
1984.792349726776,23.334715
1984.795081967213,23.321087
1984.7978142076502,23.373384
1984.8005464480875,23.39549
1984.8032786885246,23.39037
1984.8060109289618,23.438028
1984.808743169399,23.544022
1984.811475409836,23.560646
1984.8142076502731,23.508474
1984.8169398907103,23.511175
1984.8196721311476,23.579334
1984.8224043715848,23.626856
1984.8251366120219,23.6073
1984.827868852459,23.603996
1984.8306010928961,23.64414
1984.8333333333333,23.6704
1984.8360655737704,23.717545
1984.8387978142077,23.756126
1984.8415300546449,23.847738
1984.844262295082,23.872139
1984.8469945355191,23.870811
1984.8497267759562,23.850504
1984.8524590163934,23.926062
1984.8551912568305,23.955282
1984.8579234972678,24.055769
1984.860655737705,24.110252
1984.863387978142,24.084454
1984.8661202185792,24.059
1984.8688524590164,24.074974
1984.8715846994535,24.129324
1984.8743169398906,24.18904
1984.877049180328,24.213013
1984.879781420765,24.253307
1984.8825136612022,24.336515
1984.8852459016393,24.447544
1984.8879781420765,24.516264
1984.8907103825136,24.533485
1984.8934426229507,24.554146
1984.896174863388,24.608788
1984.8989071038252,24.606556
1984.9016393442623,24.594643
1984.9043715846994,24.659452
1984.9071038251366,24.657953
1984.9098360655737,24.734617
1984.9125683060108,24.777409
1984.9153005464482,24.89762
1984.9180327868853,24.97568
1984.9207650273224,25.027933
1984.9234972677596,25.064516
1984.9262295081967,25.059923
1984.9289617486338,25.090555
1984.931693989071,25.053041
1984.9344262295083,25.052786
1984.9371584699454,25.082064
1984.9398907103825,25.135183
1984.9426229508197,25.17426
1984.9453551912568,25.240374
1984.948087431694,25.223312
1984.950819672131,25.312397
1984.9535519125684,25.361681
1984.9562841530055,25.39597
1984.9590163934427,25.45779
1984.9617486338798,25.478434
1984.964480874317,25.572931
1984.967213114754,25.67596
1984.9699453551912,25.743576
1984.9726775956285,25.654907
1984.9754098360656,25.626423
1984.9781420765028,25.691523
1984.98087431694,25.69129
1984.983606557377,25.675964
1984.9863387978141,25.736498
1984.9890710382513,25.810457
1984.9918032786886,25.863724
1984.9945355191257,25.873291
1984.9972677595629,25.88139
1985.0,25.856102
1985.0027397260274,25.909239
1985.0054794520547,25.982325
1985.0082191780823,26.000689
1985.0109589041097,26.125708
1985.013698630137,26.176073
1985.0164383561644,26.166458
1985.0191780821917,26.18865
1985.021917808219,26.2282
1985.0246575342467,26.201717
1985.027397260274,26.229984
1985.0301369863014,26.220053
