# year, O3_c_anom
2031.9835616438356,140.47778
2031.986301369863,138.4497
2031.9890410958903,133.58008
2031.9917808219177,138.4685
2031.9945205479453,141.36719
2031.9972602739726,140.97998
2032.0,140.47021
2032.0027322404371,141.99438
2032.0054644808743,141.88672
2032.0081967213114,137.4082
2032.0109289617487,139.95728
2032.0136612021859,142.62817
2032.016393442623,144.18677
2032.01912568306,140.05273
2032.0218579234972,142.4685
2032.0245901639344,143.8728
2032.0273224043715,143.5105
2032.0300546448088,143.28589
2032.032786885246,145.021
2032.035519125683,144.48584
2032.0382513661202,143.81934
2032.0409836065573,143.94556
2032.0437158469945,144.34741
2032.0464480874316,145.32495
2032.049180327869,144.01001
2032.051912568306,143.70166
2032.0546448087432,144.58716
2032.0573770491803,144.1914
2032.0601092896175,143.93799
2032.0628415300546,144.99194
2032.0655737704917,145.10278
2032.068306010929,145.78076
2032.0710382513662,146.81519
2032.0737704918033,147.88867
2032.0765027322404,147.82544
2032.0792349726776,147.39136
2032.0819672131147,147.12964
2032.0846994535518,145.97388
2032.0874316939892,146.02979
2032.0901639344263,146.65381
2032.0928961748634,147.40088
2032.0956284153006,147.52856
2032.0983606557377,147.20776
2032.1010928961748,148.50098
2032.103825136612,148.53467
2032.1065573770493,146.54663
2032.1092896174864,144.33374
2032.1120218579235,143.57227
2032.1147540983607,144.021
2032.1174863387978,143.43823
2032.120218579235,142.61548
2032.122950819672,144.28735
2032.1256830601094,144.3877
2032.1284153005465,142.60107
2032.1311475409836,140.71143
2032.1338797814208,141.35132
2032.136612021858,141.9624
2032.139344262295,142.06494
2032.1420765027322,140.91016
2032.1448087431695,141.08301
2032.1475409836066,141.27417
2032.1502732240438,140.98584
2032.1530054644809,139.8789
2032.155737704918,139.33911
2032.1584699453551,139.2251
2032.1612021857923,121.191895
2032.1639344262296,130.05176
2032.1666666666667,137.18994
2032.1693989071039,139.81421
2032.172131147541,135.40063
2032.1748633879781,130.66821
2032.1775956284152,134.8899
2032.1803278688524,135.86353
2032.1830601092897,133.6062
2032.1857923497269,125.173096
2032.188524590164,133.02515
2032.191256830601,134.0857
2032.1939890710382,131.58398
2032.1967213114754,132.03027
2032.1994535519125,132.36548
2032.2021857923498,132.37842
2032.204918032787,131.87085
2032.207650273224,132.10425
2032.2103825136612,133.0957
2032.2131147540983,134.58545
2032.2158469945355,134.10425
2032.2185792349726,133.05225
2032.22131147541,131.74487
2032.224043715847,131.3982
2032.2267759562842,132.15039
2032.2295081967213,130.13379
2032.2322404371585,130.56079
2032.2349726775956,127.25488
2032.2377049180327,125.430176
2032.24043715847,129.85669
2032.2431693989072,129.44702
2032.2459016393443,129.68774
2032.2486338797814,131.26782
2032.2513661202186,129.90186
2032.2540983606557,129.78638
2032.2568306010928,128.92017
2032.25956284153,128.62793
2032.2622950819673,128.21948
2032.2650273224044,130.55957
2032.2677595628415,128.80957
2032.2704918032787,127.22485
2032.2732240437158,129.5476
2032.275956284153,121.45581
2032.27868852459,126.691895
2032.2814207650274,132.43018
2032.2841530054645,132.7522
2032.2868852459017,132.83984
2032.2896174863388,134.07153
2032.292349726776,135.4856
2032.295081967213,134.98242
2032.2978142076502,134.6477
2032.3005464480875,131.12524
2032.3032786885246,133.5498
2032.3060109289618,134.41992
2032.308743169399,134.42505
2032.311475409836,135.73584
2032.3142076502731,135.75684
2032.3169398907103,136.73096
2032.3196721311476,137.68921
2032.3224043715848,137.54736
2032.3251366120219,130.33545
2032.327868852459,128.89062
2032.3306010928961,133.07397
2032.3333333333333,135.2898
2032.3360655737704,136.06201
2032.3387978142077,138.73169
2032.3415300546449,139.49194
2032.344262295082,139.87671
2032.3469945355191,141.46411
2032.3497267759562,143.27612
2032.3524590163934,144.29028
2032.3551912568305,144.125
2032.3579234972678,142.25513
2032.360655737705,146.46167
2032.363387978142,146.70483
2032.3661202185792,147.36987
2032.3688524590164,146.42505
2032.3715846994535,143.09473
2032.3743169398906,144.9856
2032.377049180328,146.41602
2032.379781420765,148.1604
2032.3825136612022,149.83008
2032.3852459016393,150.05713
2032.3879781420765,150.47559
2032.3907103825136,151.47388
2032.3934426229507,152.87036
2032.396174863388,150.90576
2032.3989071038252,151.6062
2032.4016393442623,152.24951
2032.4043715846994,152.40039
2032.4071038251366,153.03833
2032.4098360655737,153.17017
2032.4125683060108,153.29858
2032.4153005464482,152.94556
2032.4180327868853,152.72192
2032.4207650273224,152.72314
2032.4234972677596,153.66675
2032.4262295081967,154.66943
2032.4289617486338,154.35132
2032.431693989071,154.31128
2032.4344262295083,154.59229
2032.4371584699454,155.42236
2032.4398907103825,156.08862
2032.4426229508197,156.5293
2032.4453551912568,157.28491
2032.448087431694,157.93433
2032.450819672131,158.66528
2032.4535519125684,159.32446
2032.4562841530055,159.81201
2032.4590163934427,159.59106
2032.4617486338798,159.70947
2032.464480874317,159.65576
2032.467213114754,159.7915
2032.4699453551912,159.93726
2032.4726775956285,159.7478
2032.4754098360656,159.26343
2032.4781420765028,158.42334
2032.48087431694,157.04053
2032.483606557377,157.97949
2032.4863387978141,158.2373
2032.4890710382513,158.30518
2032.4918032786886,157.8667
2032.4945355191257,158.08887
2032.4972677595629,158.60449
2032.5,158.62305
2032.5027322404371,158.53125
2032.5054644808743,158.43896
2032.5081967213114,158.4336
2032.5109289617487,158.31787
2032.5136612021859,158.2041
2032.516393442623,158.13501
2032.51912568306,158.73999
2032.5218579234972,158.73242
2032.5245901639344,158.38086
2032.5273224043715,158.32324
2032.5300546448088,158.38867
2032.532786885246,158.19287
2032.535519125683,158.30469
2032.5382513661202,158.32983
2032.5409836065573,158.03369
2032.5437158469945,157.96973
2032.5464480874316,158.49463
2032.549180327869,158.38086
2032.551912568306,158.10352
2032.5546448087432,158.58984
2032.5573770491803,159.04663
2032.5601092896175,158.6101
2032.5628415300546,158.1897
2032.5655737704917,158.3418
2032.568306010929,158.37378
2032.5710382513662,158.11914
2032.5737704918033,158.00928
2032.5765027322404,158.39478
2032.5792349726776,159.33423
2032.5819672131147,159.39307
2032.5846994535518,159.10254
2032.5874316939892,159.44409
2032.5901639344263,159.57861
2032.5928961748634,159.40747
2032.5956284153006,159.48193
2032.5983606557377,159.44458
2032.6010928961748,159.48535
2032.603825136612,159.89844
2032.6065573770493,159.76514
2032.6092896174864,159.38672
2032.6120218579235,159.58716
2032.6147540983607,159.32886
2032.6174863387978,159.04028
2032.620218579235,159.15356
2032.622950819672,158.80981
2032.6256830601094,158.42578
2032.6284153005465,158.64307
2032.6311475409836,158.51123
2032.6338797814208,157.70679
2032.636612021858,157.46216
2032.639344262295,157.12646
2032.6420765027322,156.60791
2032.6448087431695,156.25586
2032.6475409836066,155.69531
2032.6502732240438,155.4707
2032.6530054644809,155.38696
2032.655737704918,154.68164
2032.6584699453551,154.14795
2032.6612021857923,154.32544
2032.6639344262296,154.05908
2032.6666666666667,153.45288
2032.6693989071039,153.02197
2032.672131147541,153.08716
2032.6748633879781,153.16357
2032.6775956284152,152.9375
2032.6803278688524,151.93701
2032.6830601092897,151.87842
2032.6857923497269,152.60254
2032.688524590164,152.20044
2032.691256830601,151.53711
2032.6939890710382,151.69702
2032.6967213114754,151.81616
2032.6994535519125,151.2124
2032.7021857923498,150.90527
2032.704918032787,151.38623
2032.707650273224,151.63794
2032.7103825136612,151.58472
2032.7131147540983,151.43066
2032.7158469945355,151.20215
2032.7185792349726,151.49512
2032.72131147541,151.33643
2032.724043715847,151.02002
2032.7267759562842,150.64062
2032.7295081967213,149.96094
2032.7322404371585,149.43457
2032.7349726775956,148.84814
2032.7377049180327,148.85889
2032.74043715847,148.22559
2032.7431693989072,148.1416
2032.7459016393443,148.13574
2032.7486338797814,146.93774
2032.7513661202186,146.50513
2032.7540983606557,146.13086
2032.7568306010928,144.9585
2032.75956284153,143.63501
2032.7622950819673,143.3855
2032.7650273224044,143.61328
2032.7677595628415,143.72559
2032.7704918032787,143.33325
2032.7732240437158,143.65283
2032.775956284153,143.8352
2032.77868852459,143.91235
2032.7814207650274,143.9524
2032.7841530054645,143.90967
2032.7868852459017,143.4607
2032.7896174863388,143.31543
2032.792349726776,143.2539
2032.795081967213,142.89087
2032.7978142076502,142.83813
2032.8005464480875,143.21826
2032.8032786885246,142.99512
2032.8060109289618,142.18628
2032.808743169399,141.302
2032.811475409836,141.27246
2032.8142076502731,141.18994
2032.8169398907103,140.75757
2032.8196721311476,139.02539
2032.8224043715848,137.97266
2032.8251366120219,138.594
2032.827868852459,138.12646
2032.8306010928961,137.09229
2032.8333333333333,137.78564
2032.8360655737704,138.45898
2032.8387978142077,137.65796
2032.8415300546449,136.8064
2032.844262295082,137.07007
2032.8469945355191,137.72876
2032.8497267759562,137.61572
2032.8524590163934,138.56006
2032.8551912568305,138.94824
2032.8579234972678,137.21143
2032.860655737705,137.2959
2032.863387978142,139.1875
2032.8661202185792,139.28125
2032.8688524590164,137.46436
2032.8715846994535,137.91333
2032.8743169398906,141.16992
2032.877049180328,142.10425
2032.879781420765,140.97485
2032.8825136612022,140.38745
2032.8852459016393,141.37329
2032.8879781420765,141.46533
2032.8907103825136,141.08911
2032.8934426229507,141.58325
2032.896174863388,141.5105
2032.8989071038252,140.69409
2032.9016393442623,141.60986
2032.9043715846994,142.56104
2032.9071038251366,142.2107
2032.9098360655737,142.91797
2032.9125683060108,143.03247
2032.9153005464482,143.09863
2032.9180327868853,143.97852
2032.9207650273224,143.07324
2032.9234972677596,143.08228
2032.9262295081967,144.07422
2032.9289617486338,143.75293
2032.931693989071,142.5232
2032.9344262295083,143.2854
2032.9371584699454,144.73706
2032.9398907103825,145.54736
2032.9426229508197,145.78125
2032.9453551912568,145.71582
2032.948087431694,145.9961
2032.950819672131,144.04395
2032.9535519125684,144.81909
2032.9562841530055,147.0686
2032.9590163934427,145.47583
2032.9617486338798,143.21777
2032.964480874317,145.10132
2032.967213114754,146.98828
2032.9699453551912,146.28882
2032.9726775956285,146.17896
2032.9754098360656,145.9065
2032.9781420765028,146.27197
2032.98087431694,147.09912
2032.983606557377,147.38232
2032.9863387978141,145.96997
2032.9890710382513,145.75024
2032.9918032786886,147.82202
2032.9945355191257,148.90576
2032.9972677595629,147.69385
2033.0,147.47607
2033.0027397260274,147.09692
2033.0054794520547,147.60791
2033.0082191780823,146.14624
2033.0109589041097,147.09424
2033.013698630137,148.87573
2033.0164383561644,148.69067
2033.0191780821917,148.37427
2033.021917808219,149.8916
2033.0246575342467,150.26587
2033.027397260274,149.12866
2033.0301369863014,150.03198
2033.0328767123287,151.66333
2033.035616438356,151.34888
2033.0383561643835,149.38403
2033.041095890411,150.05103
2033.0438356164384,151.87476
2033.0465753424658,154.18408
2033.0493150684931,153.6875
2033.0520547945205,153.18115
2033.054794520548,153.06787
2033.0575342465754,153.92749
2033.0602739726028,154.03271
2033.0630136986301,153.06958
2033.0657534246575,150.54004
2033.0684931506848,152.073
2033.0712328767124,153.42334
2033.0739726027398,153.91309
2033.0767123287671,154.18652
2033.0794520547945,154.33447
2033.0821917808219,153.5293
2033.0849315068492,151.06909
2033.0876712328768,152.84131
2033.0904109589042,154.0664
2033.0931506849315,152.86694
2033.0958904109589,150.68018
2033.0986301369862,144.3794
2033.1013698630136,144.28223
2033.1041095890412,152.18506
2033.1068493150685,153.13452
2033.109589041096,152.88184
2033.1123287671232,152.60938
2033.1150684931506,148.39282
2033.1178082191782,147.1936
2033.1205479452055,145.9419
2033.123287671233,149.69092
2033.1260273972603,150.20874
2033.1287671232876,148.44458
2033.131506849315,146.4187
2033.1342465753426,149.25024
2033.13698630137,150.89502
2033.1397260273973,148.75269
2033.1424657534246,148.4458
2033.145205479452,149.66797
2033.1479452054793,149.14673
2033.150684931507,148.75732
2033.1534246575343,149.32373
2033.1561643835616,145.75317
2033.158904109589,145.1399
2033.1616438356164,147.23096
2033.164383561644,146.66528
2033.1671232876713,148.90552
2033.1698630136987,147.61963
2033.172602739726,146.78735
2033.1753424657534,149.0149
2033.1780821917807,146.67383
2033.1808219178083,145.71118
2033.1835616438357,145.43872
2033.186301369863,145.89233
2033.1890410958904,147.41821
2033.1917808219177,146.93481
2033.194520547945,141.03027
2033.1972602739727,145.60693
2033.2,146.77588
2033.2027397260274,143.8706
2033.2054794520548,146.18677
2033.2082191780821,148.84692
2033.2109589041097,145.34912
2033.213698630137,149.5415
2033.2164383561644,150.02759
2033.2191780821918,147.60571
2033.2219178082191,149.23706
2033.2246575342465,154.81152
2033.227397260274,150.68286
2033.2301369863014,148.37866
2033.2328767123288,153.0918
2033.2356164383561,152.73901
2033.2383561643835,151.72241
2033.2410958904109,152.63037
2033.2438356164384,152.67749
2033.2465753424658,151.2024
2033.2493150684932,149.17236
2033.2520547945205,149.37964
2033.2547945205479,151.16528
2033.2575342465752,152.75488
2033.2602739726028,149.24976
2033.2630136986302,150.35693
2033.2657534246575,152.39478
2033.268493150685,150.10815
2033.2712328767122,150.51025
2033.2739726027398,148.23926
2033.2767123287672,145.91748
2033.2794520547945,147.2522
2033.282191780822,148.70337
2033.2849315068493,148.15771
2033.2876712328766,145.91113
2033.2904109589042,147.41235
2033.2931506849316,145.20996
2033.295890410959,140.41528
2033.2986301369863,140.5747
2033.3013698630136,143.42944
2033.304109589041,144.2688
2033.3068493150686,140.49463
2033.309589041096,141.4043
2033.3123287671233,141.90015
2033.3150684931506,142.62085
2033.317808219178,144.57129
2033.3205479452056,144.40283
2033.323287671233,141.37549
2033.3260273972603,139.5398
2033.3287671232877,140.67139
2033.331506849315,135.84717
2033.3342465753424,138.0249
2033.33698630137,139.3772
2033.3397260273973,139.56128
2033.3424657534247,138.15454
2033.345205479452,138.83862
2033.3479452054794,139.49854
2033.3506849315067,140.16211
2033.3534246575343,141.08374
2033.3561643835617,141.45972
2033.358904109589,139.92871
2033.3616438356164,140.1001
2033.3643835616438,139.81128
2033.3671232876711,140.02686
2033.3698630136987,139.8982
2033.372602739726,138.30225
2033.3753424657534,134.66919
2033.3780821917808,137.39429
2033.3808219178081,138.77417
2033.3835616438357,138.65894
2033.386301369863,139.1626
2033.3890410958904,139.73535
2033.3917808219178,139.93555
2033.3945205479451,139.22607
2033.3972602739725,139.86963
2033.4,140.12451
2033.4027397260274,140.2063
2033.4054794520548,140.89648
2033.4082191780822,140.47852
2033.4109589041095,140.78198
2033.4136986301369,141.61768
2033.4164383561645,142.46289
2033.4191780821918,143.56763
2033.4219178082192,144.43872
2033.4246575342465,145.34277
2033.427397260274,145.21045
2033.4301369863015,145.51367
2033.4328767123288,146.57666
2033.4356164383562,147.2334
2033.4383561643835,147.19653
2033.441095890411,146.2815
2033.4438356164383,145.54688
2033.4465753424658,145.57983
2033.4493150684932,145.5747
2033.4520547945206,145.54688
2033.454794520548,146.12231
2033.4575342465753,145.74756
2033.4602739726026,145.55151
2033.4630136986302,145.03589
2033.4657534246576,144.65039
2033.468493150685,144.719
2033.4712328767123,145.32568
2033.4739726027397,145.53174
2033.4767123287672,144.83545
2033.4794520547946,144.43652
2033.482191780822,144.43262
2033.4849315068493,144.27954
2033.4876712328767,144.17188
2033.490410958904,144.20044
2033.4931506849316,144.56396
2033.495890410959,144.66113
2033.4986301369863,144.61816
2033.5013698630137,144.78882
2033.504109589041,145.13037
2033.5068493150684,145.29102
2033.509589041096,145.65405
2033.5123287671233,145.36401
2033.5150684931507,144.92651
2033.517808219178,145.05518
2033.5205479452054,145.05273
2033.5232876712328,145.00879
2033.5260273972603,144.9292
2033.5287671232877,145.03442
2033.531506849315,145.33936
2033.5342465753424,145.06152
2033.5369863013698,144.55396
2033.5397260273974,144.35327
2033.5424657534247,144.15845
2033.545205479452,144.2185
2033.5479452054794,144.03613
2033.5506849315068,143.75244
2033.5534246575342,144.04932
2033.5561643835617,144.05835
2033.558904109589,143.9126
2033.5616438356165,144.32544
2033.5643835616438,144.43579
2033.5671232876712,144.47437
2033.5698630136985,144.63306
2033.572602739726,145.02515
2033.5753424657535,145.37451
2033.5780821917808,145.39673
2033.5808219178082,145.4043
2033.5835616438355,145.67334
2033.5863013698631,146.17627
2033.5890410958905,146.22461
2033.5917808219178,146.45093
2033.5945205479452,146.69824
2033.5972602739726,146.64575
2033.6,146.70264
2033.6027397260275,147.08105
2033.6054794520549,147.69287
2033.6082191780822,147.77246
2033.6109589041096,148.25928
2033.613698630137,148.79614
2033.6164383561643,149.07373
2033.6191780821919,148.94507
2033.6219178082192,149.12085
2033.6246575342466,149.38623
2033.627397260274,149.17334
2033.6301369863013,148.96973
2033.6328767123289,149.08398
2033.6356164383562,149.18115
2033.6383561643836,148.67676
2033.641095890411,148.49365
2033.6438356164383,148.46973
2033.6465753424657,148.13525
2033.6493150684933,147.60645
2033.6520547945206,146.90552
2033.654794520548,146.93945
2033.6575342465753,147.05737
2033.6602739726027,146.51123
2033.66301369863,146.08765
2033.6657534246576,145.81079
2033.668493150685,145.87036
2033.6712328767123,145.84741
2033.6739726027397,145.95093
2033.676712328767,145.97803
2033.6794520547944,145.63623
2033.682191780822,145.36377
2033.6849315068494,145.49316
2033.6876712328767,145.396
2033.690410958904,144.95654
2033.6931506849314,144.66675
2033.695890410959,144.73462
2033.6986301369864,144.3999
2033.7013698630137,144.21338
2033.704109589041,144.07007
2033.7068493150684,144.01172
2033.7095890410958,143.99805
2033.7123287671234,143.38477
2033.7150684931507,142.1023
2033.717808219178,142.8086
2033.7205479452055,143.10962
2033.7232876712328,142.65283
2033.7260273972602,142.57422
2033.7287671232878,142.7019
2033.731506849315,142.4751
2033.7342465753425,142.19897
2033.7369863013698,142.3706
2033.7397260273972,142.30078
2033.7424657534248,141.89258
2033.7452054794521,141.59888
2033.7479452054795,141.43408
2033.7506849315068,141.38159
2033.7534246575342,140.71362
2033.7561643835616,140.75732
2033.7589041095891,141.09888
2033.7616438356165,140.85938
2033.7643835616439,140.3169
2033.7671232876712,139.8479
2033.7698630136986,139.15112
2033.772602739726,138.51367
2033.7753424657535,138.53296
2033.7780821917809,138.28003
2033.7808219178082,137.55054
2033.7835616438356,137.72217
2033.786301369863,137.5476
2033.7890410958903,136.68628
2033.7917808219179,136.40015
2033.7945205479452,136.1521
2033.7972602739726,136.08179
2033.8,135.49341
2033.8027397260273,134.50073
2033.805479452055,134.12378
2033.8082191780823,133.77808
2033.8109589041096,133.06299
2033.813698630137,132.54858
2033.8164383561643,132.2649
2033.8191780821917,131.88428
2033.8219178082193,131.11304
2033.8246575342466,130.45801
2033.827397260274,130.42969
2033.8301369863013,131.01611
2033.8328767123287,130.95825
2033.835616438356,130.20752
2033.8383561643836,129.86377
2033.841095890411,129.91016
2033.8438356164384,129.78882
2033.8465753424657,129.7168
2033.849315068493,129.40063
2033.8520547945207,129.37769
2033.854794520548,128.88647
2033.8575342465754,129.54639
2033.8602739726027,131.0857
2033.86301369863,130.94019
2033.8657534246574,129.86987
2033.868493150685,130.51611
2033.8712328767124,132.16895
2033.8739726027397,132.89404
2033.876712328767,132.56152
2033.8794520547945,131.83154
2033.8821917808218,132.23022
2033.8849315068494,133.6189
2033.8876712328768,134.66699
2033.890410958904,134.77686
2033.8931506849315,134.77173
2033.8958904109588,135.09473
2033.8986301369864,134.95435
2033.9013698630138,135.00879
2033.9041095890411,135.4226
2033.9068493150685,136.0393
2033.9095890410958,135.93677
2033.9123287671232,135.41846
2033.9150684931508,134.9187
2033.9178082191781,134.62231
2033.9205479452055,134.19092
2033.9232876712329,133.61963
2033.9260273972602,133.69458
2033.9287671232876,132.93237
2033.9315068493152,132.8418
2033.9342465753425,133.74146
2033.9369863013699,133.99097
2033.9397260273972,134.07715
2033.9424657534246,134.66968
2033.945205479452,133.91113
2033.9479452054795,133.43652
2033.9506849315069,133.1001
2033.9534246575342,133.9143
2033.9561643835616,132.84204
2033.958904109589,129.65503
2033.9616438356165,132.36206
2033.964383561644,134.03369
2033.9671232876713,133.17432
2033.9698630136986,133.59668
2033.972602739726,134.3667
2033.9753424657533,134.84546
2033.978082191781,134.11987
2033.9808219178083,133.94922
2033.9835616438356,135.35352
2033.986301369863,134.41895
2033.9890410958903,131.35645
2033.9917808219177,132.5271
2033.9945205479453,132.22632
2033.9972602739726,132.97607
2034.0,134.44116
2034.0027397260274,135.0503
2034.0054794520547,132.20459
2034.0082191780823,132.56299
2034.0109589041097,133.24121
2034.013698630137,132.56812
2034.0164383561644,133.03003
2034.0191780821917,130.10913
2034.021917808219,128.0852
2034.0246575342467,132.34863
2034.027397260274,132.85425
2034.0301369863014,131.85522
2034.0328767123287,134.29321
2034.035616438356,134.75195
2034.0383561643835,132.12305
2034.041095890411,129.88672
2034.0438356164384,130.59912
2034.0465753424658,132.81396
2034.0493150684931,130.99707
2034.0520547945205,130.18066
2034.054794520548,131.8833
2034.0575342465754,133.04272
2034.0602739726028,132.52051
2034.0630136986301,133.5393
2034.0657534246575,134.86108
2034.0684931506848,136.8103
2034.0712328767124,138.979
2034.0739726027398,140.4419
2034.0767123287671,140.97656
2034.0794520547945,140.09058
2034.0821917808219,140.12964
2034.0849315068492,140.31079
2034.0876712328768,140.09546
2034.0904109589042,140.08008
2034.0931506849315,144.15918
2034.0958904109589,144.88892
2034.0986301369862,143.9082
2034.1013698630136,148.2832
2034.1041095890412,149.40845
2034.1068493150685,147.53955
2034.109589041096,148.10425
2034.1123287671232,149.90894
2034.1150684931506,149.93262
2034.1178082191782,150.9685
2034.1205479452055,152.09155
2034.123287671233,152.79028
2034.1260273972603,155.30103
2034.1287671232876,158.30322
2034.131506849315,156.12134
2034.1342465753426,154.23975
2034.13698630137,153.73584
2034.1397260273973,154.49194
2034.1424657534246,153.72437
2034.145205479452,155.83423
2034.1479452054793,155.81982
2034.150684931507,154.15186
2034.1534246575343,154.15576
2034.1561643835616,154.77905
2034.158904109589,155.05396
2034.1616438356164,154.64429
2034.164383561644,155.94019
2034.1671232876713,158.46118
2034.1698630136987,156.40771
2034.172602739726,153.72607
2034.1753424657534,155.34155
2034.1780821917807,157.57544
2034.1808219178083,154.42407
2034.1835616438357,154.49268
2034.186301369863,156.4956
2034.1890410958904,150.03735
2034.1917808219177,151.67676
2034.194520547945,154.99927
2034.1972602739727,153.89258
2034.2,152.44727
2034.2027397260274,150.62451
2034.2054794520548,147.44165
2034.2082191780821,145.82227
2034.2109589041097,151.1311
2034.213698630137,152.20044
2034.2164383561644,148.74414
2034.2191780821918,145.02051
2034.2219178082191,146.82959
2034.2246575342465,145.79224
2034.227397260274,139.26758
2034.2301369863014,144.19824
2034.2328767123288,143.84033
2034.2356164383561,144.00708
2034.2383561643835,141.74878
2034.2410958904109,137.375
2034.2438356164384,144.47021
2034.2465753424658,147.62451
2034.2493150684932,146.36987
2034.2520547945205,140.71558
2034.2547945205479,142.40454
2034.2575342465752,141.56445
2034.2602739726028,142.03955
2034.2630136986302,144.91187
2034.2657534246575,144.77002
2034.268493150685,142.3042
2034.2712328767122,141.625
2034.2739726027398,143.35254
2034.2767123287672,142.97363
2034.2794520547945,144.0979
2034.282191780822,142.49341
2034.2849315068493,141.35498
2034.2876712328766,142.14966
2034.2904109589042,143.02222
2034.2931506849316,142.65381
2034.295890410959,139.51367
2034.2986301369863,139.14893
2034.3013698630136,140.30005
2034.304109589041,144.28418
2034.3068493150686,143.88037
2034.309589041096,143.80591
2034.3123287671233,143.38403
2034.3150684931506,141.42432
2034.317808219178,141.30298
2034.3205479452056,140.72241
2034.323287671233,135.30127
2034.3260273972603,137.6936
2034.3287671232877,139.656
2034.331506849315,137.9104
2034.3342465753424,138.20728
2034.33698630137,139.42725
2034.3397260273973,139.84839
2034.3424657534247,140.61499
2034.345205479452,141.11499
2034.3479452054794,139.38135
2034.3506849315067,139.2937
2034.3534246575343,140.01123
2034.3561643835617,136.04395
2034.358904109589,128.64111
2034.3616438356164,126.02637
2034.3643835616438,136.81055
2034.3671232876711,139.16064
2034.3698630136987,138.04712
2034.372602739726,136.06128
2034.3753424657534,136.84009
2034.3780821917808,137.25562
2034.3808219178081,138.51685
2034.3835616438357,137.79907
2034.386301369863,138.27661
2034.3890410958904,139.24487
2034.3917808219178,140.57349
2034.3945205479451,139.69727
2034.3972602739725,139.9607
2034.4,140.84619
2034.4027397260274,140.75
2034.4054794520548,141.39453
2034.4082191780822,141.47144
2034.4109589041095,141.92139
2034.4136986301369,142.84912
2034.4164383561645,143.70093
2034.4191780821918,144.99902
2034.4219178082192,146.46313
2034.4246575342465,146.97949
2034.427397260274,146.15845
2034.4301369863015,144.43457
2034.4328767123288,144.17871
2034.4356164383562,146.35107
2034.4383561643835,148.12842
2034.441095890411,148.58911
2034.4438356164383,148.8623
2034.4465753424658,149.33179
2034.4493150684932,150.20679
2034.4520547945206,151.39526
2034.454794520548,152.6919
2034.4575342465753,153.02808
2034.4602739726026,152.96606
2034.4630136986302,153.13037
2034.4657534246576,153.55176
2034.468493150685,153.98267
2034.4712328767123,154.04126
2034.4739726027397,153.92993
2034.4767123287672,153.91138
2034.4794520547946,154.05103
2034.482191780822,154.91992
2034.4849315068493,155.73364
2034.4876712328767,156.05249
2034.490410958904,156.22412
2034.4931506849316,156.92017
2034.495890410959,157.69751
2034.4986301369863,157.86182
2034.5013698630137,157.75562
2034.504109589041,157.9768
2034.5068493150684,158.12378
2034.509589041096,158.37915
2034.5123287671233,158.34106
2034.5150684931507,158.16406
2034.517808219178,158.01709
2034.5205479452054,157.47534
2034.5232876712328,157.0957
2034.5260273972603,157.14111
2034.5287671232877,156.8916
2034.531506849315,156.43896
2034.5342465753424,156.19092
2034.5369863013698,156.10303
2034.5397260273974,156.16504
2034.5424657534247,155.39478
2034.545205479452,154.85645
2034.5479452054794,154.86084
2034.5506849315068,155.12964
2034.5534246575342,155.73804
2034.5561643835617,155.79688
2034.558904109589,155.65063
2034.5616438356165,155.83765
2034.5643835616438,156.27124
2034.5671232876712,156.33691
2034.5698630136985,156.20312
2034.572602739726,156.47412
2034.5753424657535,156.85645
2034.5780821917808,157.31714
2034.5808219178082,157.58228
2034.5835616438355,157.94727
2034.5863013698631,158.43774
2034.5890410958905,158.98608
2034.5917808219178,159.17993
2034.5945205479452,159.15161
2034.5972602739726,159.16455
2034.6,159.14917
2034.6027397260275,158.95898
2034.6054794520549,158.75879
2034.6082191780822,158.79688
2034.6109589041096,159.08179
2034.613698630137,158.79004
2034.6164383561643,158.44824
2034.6191780821919,158.05664
2034.6219178082192,157.84204
2034.6246575342466,157.85693
2034.627397260274,157.61865
2034.6301369863013,157.61621
2034.6328767123289,157.71655
2034.6356164383562,157.80884
2034.6383561643836,157.73193
2034.641095890411,157.45581
2034.6438356164383,157.13623
2034.6465753424657,156.69849
2034.6493150684933,156.39844
2034.6520547945206,156.06519
2034.654794520548,155.8064
2034.6575342465753,155.66675
2034.6602739726027,155.53418
2034.66301369863,155.20972
2034.6657534246576,154.9624
2034.668493150685,155.14111
2034.6712328767123,155.30444
2034.6739726027397,154.9292
2034.676712328767,154.77148
2034.6794520547944,154.94336
2034.682191780822,155.12817
2034.6849315068494,155.11353
2034.6876712328767,154.86035
2034.690410958904,154.77173
2034.6931506849314,155.25513
2034.695890410959,155.34253
2034.6986301369864,154.82275
2034.7013698630137,154.88501
2034.704109589041,155.43408
2034.7068493150684,155.29443
2034.7095890410958,154.58594
2034.7123287671234,154.6958
2034.7150684931507,155.60864
2034.717808219178,155.7854
2034.7205479452055,155.2439
2034.7232876712328,155.05786
2034.7260273972602,154.96802
2034.7287671232878,155.02222
2034.731506849315,155.03662
2034.7342465753425,155.18042
2034.7369863013698,155.52441
2034.7397260273972,155.27002
2034.7424657534248,155.19507
2034.7452054794521,155.28003
2034.7479452054795,155.2085
2034.7506849315068,154.99219
2034.7534246575342,155.12549
2034.7561643835616,154.91626
2034.7589041095891,154.82251
2034.7616438356165,155.45898
2034.7643835616439,156.03198
2034.7671232876712,155.35767
2034.7698630136986,155.14868
