# year, so_abs_clim
1.57103825136612,35.91672
1.5737704918032787,35.920326
1.5765027322404372,35.923576
1.5792349726775956,35.92556
1.581967213114754,35.92933
1.5846994535519126,35.92816
1.5874316939890711,35.932392
1.5901639344262295,35.935806
1.5928961748633879,35.939316
1.5956284153005464,35.94352
1.598360655737705,35.948097
1.6010928961748634,35.95103
1.6038251366120218,35.954456
1.6065573770491803,35.958065
1.609289617486339,35.96098
1.6120218579234973,35.96375
1.6147540983606556,35.966946
1.6174863387978142,35.97004
1.6202185792349728,35.972805
1.6229508196721312,35.975796
1.6256830601092895,35.979233
1.6284153005464481,35.98278
1.6311475409836067,35.985573
1.633879781420765,35.989197
1.6366120218579234,35.994453
1.639344262295082,35.999817
1.6420765027322406,36.00295
1.644808743169399,36.005276
1.6475409836065573,36.009773
1.650273224043716,36.0139
1.6530054644808743,36.01791
1.6557377049180326,36.02314
1.6584699453551912,36.026524
1.6612021857923498,36.02955
1.6639344262295082,36.032784
1.6666666666666665,36.03579
1.669398907103825,36.03513
1.6721311475409837,36.03931
1.674863387978142,36.04339
1.6775956284153004,36.046364
1.680327868852459,36.049812
1.6830601092896176,36.054405
1.685792349726776,36.057457
1.6885245901639343,36.061172
1.6912568306010929,36.0661
1.6939890710382515,36.070435
1.6967213114754098,36.074738
1.6994535519125682,36.07952
1.7021857923497268,36.08238
1.7049180327868854,36.08441
1.7076502732240437,36.08787
1.710382513661202,36.09021
1.7131147540983607,36.09297
1.7158469945355193,36.096462
1.7185792349726776,36.098797
1.721311475409836,36.101536
1.7240437158469946,36.104584
1.7267759562841531,36.108173
1.7295081967213115,36.111122
1.7322404371584699,36.114098
1.7349726775956285,36.11751
1.737704918032787,36.119225
1.7404371584699454,36.12118
1.7431693989071038,36.123695
1.7459016393442623,36.12694
1.748633879781421,36.12876
1.751366120218579,36.12909
1.7540983606557377,36.13291
1.7568306010928962,36.135326
1.7595628415300546,36.13759
1.762295081967213,36.140163
1.7650273224043715,36.14195
1.7677595628415301,36.143925
1.7704918032786885,36.146336
1.7732240437158469,36.148155
1.7759562841530054,36.1484
1.778688524590164,36.150352
1.7814207650273224,36.152954
1.7841530054644807,36.152794
1.7868852459016393,36.152763
1.789617486338798,36.15429
1.7923497267759563,36.155823
1.7950819672131146,36.15719
1.7978142076502732,36.158234
1.8005464480874318,36.159805
1.8032786885245902,36.16108
1.8060109289617485,36.161697
1.8087431693989071,36.16401
1.8114754098360657,36.165684
1.814207650273224,36.166878
1.8169398907103824,36.1688
1.819672131147541,36.169926
1.8224043715846996,36.171253
1.825136612021858,36.171776
1.8278688524590163,36.17135
1.830601092896175,36.17141
1.8333333333333335,36.17039
1.8360655737704918,36.16733
1.8387978142076502,36.169106
1.8415300546448088,36.16805
1.8442622950819674,36.16337
1.8469945355191257,36.1622
1.849726775956284,36.163414
1.8524590163934427,36.161644
1.855191256830601,36.15794
1.8579234972677594,36.15506
1.860655737704918,36.15516
1.8633879781420766,36.154118
1.866120218579235,36.150402
1.8688524590163933,36.14693
1.8715846994535519,36.144604
1.8743169398907105,36.140724
1.8770491803278688,36.138252
1.8797814207650272,36.138546
1.8825136612021858,36.13475
1.8852459016393444,36.13259
1.8879781420765027,36.13113
1.890710382513661,36.125706
1.8934426229508197,36.122696
1.8961748633879782,36.123417
1.8989071038251366,36.117634
1.901639344262295,36.112553
1.9043715846994536,36.11248
