# year, N3_n_clim
0.00273224043715847,0.089173995
0.00546448087431694,0.08707607
0.00819672131147541,0.08572635
0.01092896174863388,0.08475298
0.01366120218579235,0.08441337
0.01639344262295082,0.083398275
0.01912568306010929,0.08164765
0.02185792349726776,0.08041294
0.02459016393442623,0.080121376
0.0273224043715847,0.07902144
0.030054644808743168,0.07868548
0.03278688524590164,0.07790293
0.03551912568306011,0.076267675
0.03825136612021858,0.07527822
0.040983606557377046,0.07478633
0.04371584699453552,0.07459489
0.04644808743169399,0.07383332
0.04918032786885246,0.07304899
0.05191256830601093,0.073133506
0.0546448087431694,0.07194396
0.05737704918032787,0.07106936
0.060109289617486336,0.07054672
0.06284153005464481,0.070021264
0.06557377049180328,0.06884641
0.06830601092896176,0.06786953
0.07103825136612021,0.06717615
0.07377049180327869,0.06658554
0.07650273224043716,0.06637279
0.07923497267759563,0.06605573
0.08196721311475409,0.06497527
0.08469945355191257,0.06405252
0.08743169398907104,0.063674465
0.09016393442622951,0.063638486
0.09289617486338798,0.063349456
0.09562841530054644,0.062994465
0.09836065573770492,0.062162243
0.10109289617486339,0.061410498
0.10382513661202186,0.061558086
0.10655737704918032,0.0608175
0.1092896174863388,0.059411697
0.11202185792349727,0.059258163
0.11475409836065574,0.058917306
0.11748633879781421,0.057576872
0.12021857923497267,0.05705117
0.12295081967213115,0.056341104
0.12568306010928962,0.055417664
0.1284153005464481,0.05493165
0.13114754098360656,0.05445121
0.13387978142076504,0.053945623
0.1366120218579235,0.05338011
0.13934426229508196,0.053137682
0.14207650273224043,0.052669786
0.1448087431693989,0.051807236
0.14754098360655737,0.05204594
0.15027322404371585,0.052009057
0.15300546448087432,0.051195133
0.1557377049180328,0.05065784
0.15846994535519127,0.050462753
0.16120218579234974,0.050390393
0.16393442622950818,0.049955055
0.16666666666666666,0.04974775
0.16939890710382513,0.04952037
0.1721311475409836,0.048908018
0.17486338797814208,0.04850324
0.17759562841530055,0.0482202
0.18032786885245902,0.04809007
0.1830601092896175,0.047480956
0.18579234972677597,0.046934016
0.1885245901639344,0.046995364
0.1912568306010929,0.04669269
0.19398907103825136,0.046188295
0.19672131147540983,0.046012398
0.1994535519125683,0.04579392
0.20218579234972678,0.04554945
0.20491803278688525,0.045330793
0.20765027322404372,0.04487863
0.2103825136612022,0.04465118
0.21311475409836064,0.04457615
0.21584699453551912,0.04432977
0.2185792349726776,0.04397898
0.22131147540983606,0.043805342
0.22404371584699453,0.043563932
0.226775956284153,0.043425776
0.22950819672131148,0.043336112
0.23224043715846995,0.043067567
0.23497267759562843,0.042829905
0.23770491803278687,0.042665966
0.24043715846994534,0.042482976
0.24316939890710382,0.04238004
0.2459016393442623,0.04232605
0.24863387978142076,0.04216481
0.25136612021857924,0.042065382
0.2540983606557377,0.042005368
0.2568306010928962,0.041743267
0.25956284153005466,0.04159787
0.26229508196721313,0.041398756
0.2650273224043716,0.04117375
0.2677595628415301,0.040950775
0.27049180327868855,0.040887747
0.273224043715847,0.0407518
0.27595628415300544,0.040545203
0.2786885245901639,0.04041638
0.2814207650273224,0.04039124
0.28415300546448086,0.040315352
0.28688524590163933,0.040148325
0.2896174863387978,0.03992987
0.2923497267759563,0.03968803
0.29508196721311475,0.039507795
0.2978142076502732,0.039312232
0.3005464480874317,0.039115198
0.30327868852459017,0.038978156
0.30601092896174864,0.03871048
0.3087431693989071,0.038426705
0.3114754098360656,0.038179148
0.31420765027322406,0.038086463
0.31693989071038253,0.0378247
0.319672131147541,0.03753728
0.3224043715846995,0.03740643
0.3251366120218579,0.037208285
0.32786885245901637,0.036898695
0.33060109289617484,0.036563225
0.3333333333333333,0.036359724
0.3360655737704918,0.036192965
0.33879781420765026,0.036163267
0.34153005464480873,0.03602792
0.3442622950819672,0.035818838
0.3469945355191257,0.03563343
0.34972677595628415,0.035641957
0.3524590163934426,0.036027905
