# year, O3_TA_clim
2.2650273224043715,2427.9524
2.26775956284153,2427.273
2.2704918032786887,2426.0469
2.273224043715847,2427.0742
2.2759562841530054,2427.561
2.278688524590164,2426.1401
2.281420765027322,2425.017
2.2841530054644807,2425.9436
2.2868852459016393,2425.3743
2.289617486338798,2424.4824
2.2923497267759565,2424.091
2.2950819672131146,2423.6401
2.297814207650273,2423.776
2.300546448087432,2424.5378
2.30327868852459,2424.4453
2.3060109289617485,2424.0347
2.308743169398907,2424.3032
2.3114754098360657,2424.2297
2.3142076502732243,2423.0366
2.3169398907103824,2422.9412
2.319672131147541,2422.8982
2.3224043715846996,2422.681
2.3251366120218577,2423.295
2.3278688524590163,2423.9075
2.330601092896175,2423.3281
2.3333333333333335,2423.2583
2.3360655737704916,2422.262
2.33879781420765,2422.2788
2.341530054644809,2422.6245
2.3442622950819674,2422.4917
2.3469945355191255,2422.1108
2.349726775956284,2422.061
2.3524590163934427,2421.8433
2.3551912568306013,2420.6702
2.3579234972677594,2420.168
2.360655737704918,2418.8127
2.3633879781420766,2419.3774
2.366120218579235,2418.2312
2.3688524590163933,2418.9282
2.371584699453552,2419.6675
2.3743169398907105,2420.5378
2.3770491803278686,2420.411
2.379781420765027,2420.4204
2.3825136612021858,2420.3398
2.3852459016393444,2420.0605
2.387978142076503,2420.4253
2.390710382513661,2419.923
2.3934426229508197,2419.2102
2.3961748633879782,2419.7922
2.3989071038251364,2420.011
2.401639344262295,2420.2546
2.4043715846994536,2420.5776
2.407103825136612,2420.2688
2.4098360655737707,2420.5996
2.412568306010929,2420.909
2.4153005464480874,2420.4714
2.418032786885246,2421.183
2.420765027322404,2421.149
2.4234972677595628,2421.1301
2.4262295081967213,2420.855
2.42896174863388,2419.7285
2.431693989071038,2420.84
2.4344262295081966,2421.39
2.4371584699453552,2421.6426
2.439890710382514,2421.7222
2.442622950819672,2422.0913
2.4453551912568305,2422.499
2.448087431693989,2422.7417
2.4508196721311477,2422.7866
2.453551912568306,2422.4822
2.4562841530054644,2422.388
2.459016393442623,2422.4211
2.4617486338797816,2422.8003
2.4644808743169397,2423.1602
2.4672131147540983,2423.3218
2.469945355191257,2423.475
2.4726775956284155,2423.6895
2.4754098360655736,2423.818
2.478142076502732,2423.9077
2.480874316939891,2424.2341
2.4836065573770494,2424.3154
2.4863387978142075,2424.3245
2.489071038251366,2424.4702
2.4918032786885247,2424.6646
2.494535519125683,2424.8198
2.4972677595628414,2424.9563
2.5,2425.068
2.5027322404371586,2425.2703
2.505464480874317,2425.4292
2.5081967213114753,2425.5286
2.510928961748634,2425.7524
2.5136612021857925,2426.0122
2.5163934426229506,2426.1956
2.519125683060109,2426.3318
2.521857923497268,2426.5007
2.5245901639344264,2426.8323
