# year, O3_c_clim
1.9262295081967213,2088.9106
1.92896174863388,2088.6636
1.9316939890710383,2088.4116
1.9344262295081966,2087.4856
1.9371584699453552,2086.5657
1.9398907103825138,2086.0706
1.9426229508196722,2085.6309
1.9453551912568305,2085.3337
1.9480874316939891,2084.9402
1.9508196721311475,2084.8582
1.9535519125683058,2084.1099
1.9562841530054644,2083.8342
1.959016393442623,2083.3413
1.9617486338797814,2082.8428
1.9644808743169397,2082.7297
1.9672131147540983,2082.3015
1.969945355191257,2081.6162
1.9726775956284153,2081.1785
1.9754098360655736,2081.0984
1.9781420765027322,2080.4229
1.9808743169398908,2079.48
1.9836065573770492,2079.2957
1.9863387978142075,2079.3289
1.989071038251366,2079.2114
1.9918032786885247,2078.9214
1.994535519125683,2078.409
1.9972677595628414,2078.2527
2.0,2078.8962
2.0027322404371586,2077.3604
2.0054644808743167,2076.8774
2.0081967213114753,2077.017
2.010928961748634,2077.6196
2.0136612021857925,2077.753
2.0163934426229506,2077.5688
2.019125683060109,2077.346
2.021857923497268,2077.3586
2.0245901639344264,2076.9907
2.0273224043715845,2077.1802
2.030054644808743,2077.583
2.0327868852459017,2077.2334
2.0355191256830603,2076.379
2.0382513661202184,2076.7544
2.040983606557377,2076.7905
2.0437158469945356,2076.8352
2.046448087431694,2076.6545
2.0491803278688523,2075.6938
2.051912568306011,2076.751
2.0546448087431695,2077.276
2.057377049180328,2076.9304
2.060109289617486,2076.9282
2.0628415300546448,2077.2593
2.0655737704918034,2077.0845
2.068306010928962,2077.0732
2.07103825136612,2076.7285
2.0737704918032787,2076.5999
2.0765027322404372,2076.5403
2.079234972677596,2076.501
2.081967213114754,2076.897
2.0846994535519126,2077.2683
2.087431693989071,2077.738
2.0901639344262297,2077.2302
2.092896174863388,2077.2778
2.0956284153005464,2077.22
2.098360655737705,2077.3516
2.1010928961748636,2077.5305
2.1038251366120218,2076.8406
2.1065573770491803,2077.1636
2.109289617486339,2077.6821
2.112021857923497,2078.017
2.1147540983606556,2077.8364
2.1174863387978142,2078.2947
2.120218579234973,2078.9329
2.122950819672131,2079.0322
2.1256830601092895,2078.1255
2.128415300546448,2078.2012
2.1311475409836067,2078.741
2.133879781420765,2079.5928
2.1366120218579234,2078.947
2.139344262295082,2078.3037
2.1420765027322406,2078.4531
2.1448087431693987,2079.7053
2.1475409836065573,2078.834
2.150273224043716,2078.7178
2.1530054644808745,2079.6174
2.1557377049180326,2080.2764
2.158469945355191,2079.8516
2.16120218579235,2080.0195
2.1639344262295084,2079.9248
2.1666666666666665,2079.7954
2.169398907103825,2078.8293
2.1721311475409837,2078.982
2.1748633879781423,2080.4978
2.1775956284153004,2079.759
2.180327868852459,2079.976
2.1830601092896176,2081.2505
2.185792349726776,2081.096
2.1885245901639343,2080.267
2.191256830601093,2080.9253
2.1939890710382515,2081.0044
2.19672131147541,2081.7983
2.199453551912568,2081.3245
2.202185792349727,2081.337
2.2049180327868854,2083.133
2.2076502732240435,2083.1848
2.210382513661202,2082.9778
2.2131147540983607,2082.6345
2.2158469945355193,2082.0698
2.2185792349726774,2082.5298
2.221311475409836,2082.5237
2.2240437158469946,2083.3403
2.226775956284153,2083.339
2.2295081967213113,2082.629
2.23224043715847,2083.869
2.2349726775956285,2084.7954
2.237704918032787,2084.9517
2.240437158469945,2084.7595
2.2431693989071038,2084.802
2.2459016393442623,2084.5605
2.248633879781421,2083.4546
2.251366120218579,2083.3152
2.2540983606557377,2084.414
2.2568306010928962,2084.6157
2.259562841530055,2084.0273
2.262295081967213,2083.3618
2.2650273224043715,2083.7773
2.26775956284153,2083.316
2.2704918032786887,2082.4778
2.273224043715847,2083.7026
2.2759562841530054,2084.3723
2.278688524590164,2083.3765
2.281420765027322,2082.3987
2.2841530054644807,2083.2673
2.2868852459016393,2083.2305
2.289617486338798,2082.7402
2.2923497267759565,2082.4624
2.2950819672131146,2082.44
2.297814207650273,2082.7583
2.300546448087432,2083.6567
2.30327868852459,2083.7087
2.3060109289617485,2083.3591
2.308743169398907,2083.706
2.3114754098360657,2083.7847
2.3142076502732243,2082.8308
2.3169398907103824,2082.893
2.319672131147541,2083.1138
2.3224043715846996,2082.9868
2.3251366120218577,2083.592
2.3278688524590163,2084.3303
2.330601092896175,2084.042
2.3333333333333335,2083.9297
2.3360655737704916,2083.1165
2.33879781420765,2083.2249
2.341530054644809,2083.6763
2.3442622950819674,2083.4517
2.3469945355191255,2083.1238
2.349726775956284,2083.2983
2.3524590163934427,2083.19
2.3551912568306013,2082.1025
2.3579234972677594,2081.6523
2.360655737704918,2080.6294
2.3633879781420766,2081.2766
2.366120218579235,2080.3716
2.3688524590163933,2080.9634
2.371584699453552,2081.7393
2.3743169398907105,2082.651
2.3770491803278686,2082.5305
2.379781420765027,2082.4517
2.3825136612021858,2082.4607
2.3852459016393444,2082.2808
2.387978142076503,2082.556
2.390710382513661,2082.1147
2.3934426229508197,2081.5034
2.3961748633879782,2082.0532
2.3989071038251364,2082.2075
2.401639344262295,2082.438
2.4043715846994536,2082.8389
2.407103825136612,2082.6372
2.4098360655737707,2082.854
2.412568306010929,2083.1008
2.4153005464480874,2082.871
2.418032786885246,2083.5254
2.420765027322404,2083.4265
2.4234972677595628,2083.4805
2.4262295081967213,2083.366
2.42896174863388,2082.41
2.431693989071038,2083.3804
2.4344262295081966,2084.0015
2.4371584699453552,2084.339
2.439890710382514,2084.3633
2.442622950819672,2084.7832
2.4453551912568305,2085.2036
2.448087431693989,2085.3704
2.4508196721311477,2085.2559
2.453551912568306,2084.8828
2.4562841530054644,2084.7915
2.459016393442623,2084.792
2.4617486338797816,2085.0215
2.4644808743169397,2085.3113
2.4672131147540983,2085.431
2.469945355191257,2085.587
2.4726775956284155,2085.8171
2.4754098360655736,2085.9468
2.478142076502732,2085.987
2.480874316939891,2086.2705
2.4836065573770494,2086.332
2.4863387978142075,2086.304
2.489071038251366,2086.3713
2.4918032786885247,2086.474
2.494535519125683,2086.48
2.4972677595628414,2086.401
2.5,2086.4495
2.5027322404371586,2086.647
2.505464480874317,2086.6304
2.5081967213114753,2086.5295
2.510928961748634,2086.77
2.5136612021857925,2087.1238
2.5163934426229506,2087.2595
2.519125683060109,2087.3179
2.521857923497268,2087.5205
2.5245901639344264,2087.8777
2.527322404371585,2087.9683
2.530054644808743,2088.0867
2.5327868852459017,2088.3777
2.5355191256830603,2088.5515
2.5382513661202184,2088.8196
2.540983606557377,2089.0847
2.5437158469945356,2089.2974
2.546448087431694,2089.6372
2.5491803278688527,2089.9766
2.551912568306011,2090.3145
2.5546448087431695,2090.4656
2.557377049180328,2090.6184
2.560109289617486,2090.9407
2.5628415300546448,2091.1072
2.5655737704918034,2091.3245
2.5683060109289615,2091.7068
2.57103825136612,2091.896
2.5737704918032787,2091.9478
2.5765027322404372,2092.064
2.579234972677596,2092.1384
2.581967213114754,2092.369
2.5846994535519126,2092.5532
2.587431693989071,2092.6433
2.5901639344262293,2092.675
2.592896174863388,2092.8667
2.5956284153005464,2093.1355
2.598360655737705,2093.3804
2.6010928961748636,2093.537
2.6038251366120218,2093.8333
2.6065573770491803,2094.143
2.609289617486339,2094.4653
2.612021857923497,2094.747
2.6147540983606556,2095.0925
2.6174863387978142,2095.4136
2.620218579234973,2095.8384
2.6229508196721314,2096.288
2.6256830601092895,2096.5278
2.628415300546448,2096.7456
2.6311475409836067,2097.081
2.633879781420765,2097.5476
2.6366120218579234,2098.044
2.639344262295082,2098.5688
2.6420765027322406,2099.0098
2.644808743169399,2099.2705
2.6475409836065573,2099.6687
2.650273224043716,2100.1924
2.6530054644808745,2100.518
2.6557377049180326,2100.9417
2.658469945355191,2101.3147
2.66120218579235,2101.5198
2.663934426229508,2101.8113
2.6666666666666665,2102.2134
2.669398907103825,2102.5188
2.6721311475409837,2102.8354
2.6748633879781423,2103.0889
2.6775956284153004,2103.2769
2.680327868852459,2103.5984
2.6830601092896176,2103.9712
2.6857923497267757,2104.1453
2.6885245901639343,2104.2996
2.691256830601093,2104.7168
2.6939890710382515,2105.0554
